index,dayId,date,name,traffic,newsTitle,newsSnippet
25990,20161128,2016-11-28,Batterie,"200,000+",Welchen Eintrag findet man im Urduden von 1880 nicht,Aber wie ist es mit technischen Errungenschaften des Industriezeitalters Batterie zum Beispiel oder Glühlampe Tatsächlich haben es die Batterie das Mikrophon und das Dynamit in das UrWörterbuch geschafft Ausgerechnet die Glühlampe
25991,20161128,2016-11-28,Escape Plan,"10,000+",Heute im TV Escape Plan und Daniela Katzenberger im Weihnachtsfieber,Hannes Günther Maria Halmer tyrannisches Familienoberhaupt wird 70 Anne Michaela May die zweite Ehefrau und Stiefmutter hat zum Versöhnungsfest eingeladen Doch bei der Feier kommt es zum Eklat Alte Wunden brechen auf Die drei
25992,20161128,2016-11-28,Krätze,"20,000+",Die Krätze is auf dem Vormarsch Keine Erklärung für Anstieg Mittlerweile,Die Krätze ist nach Einschätzung von Hautärzten auf dem Vormarsch Die Fälle dieser Hauterkrankung nähmen zu teilte der Berufsverband der deutschen Dermatologen mit Konkrete Zahlen dazu gebe es nicht aber die Rückmeldungen von Hautärzten
25993,20161128,2016-11-28,Marianne Lindner,"10,000+",Nachruf auf Marianne Lindner Die Bissgurn vom Dienst,Gmund  70 Jahre lang machte Marianne Lindner mit Elan und Schwung ihr liebstes Hobby als Beruf Am 24 November starb die bayerische Volksschauspielerin Ein Nachruf Schauspielerin antwortete die kleine Marianne bereits im Alter von fünf sechs
25994,20161128,2016-11-28,Metallica,"20,000+",James Hetfield über Murder One Wir wollten Lemmy und dem was er der Metal,METAL HAMMER trifft Metallica in New York um über das neue Album HARDWIRED TO SELFDESTRUCT zu sprechen Die ausführliche Titelgeschichte lest ihr nur in Ausgabe 122016 Natürlich kam auch der Song Murder One zur Sprache Metallicas
25995,20161128,2016-11-28,Navy CIS,"10,000+",Michael Weatherly alias Tony DiNozzo Darum steigt er bei Navy CIS aus,Heute läuft die letzte Episode der 13 Staffel Navy CIS Gleichzeitig geht damit die Ära des Anthony DiNozzo zu Ende Nach 13 Jahren im Team verlässt Michael Weatherly die beliebte KrimiSerie Nun verrät der Schauspieler wieso er diese
25996,20161128,2016-11-28,Samsung Cyber Monday,"10,000+",Cyber Monday 2016 Die besten Angebote,CHIP präsentierte Ihnen während der Cyber Monday Woche die besten Deals und alle Highlights mit Bewertung auf unserer Cyber Monday WeekSeite Heute ist der krönende Abschluss der Woche und somit Ihre letzte Chance auf Schnäppchen Damit Sie
25997,20161128,2016-11-28,Tetje Mierendorf,"10,000+",Tetje Mierendorf über sein früheres Essverhalten Man bescheißt sich selbst,Diese Leistung verdient Respekt Von 165 Kilo auf 97 Kilo hat Tetje Mierendorf abgespeckt In knapp zwei Jahren Auslöser dafür war nicht etwa die Karriere denn als pfundiger Schauspieler und Comedien war er äußerst gefragt nahm sogar trotz seines
25998,20161128,2016-11-28,Underworld,"10,000+",Underworld 5 Blood WarsStar Theo James Kate Beckinsale findet Hottie,Zu den gemeinsamen Dreharbeiten mit Theo James 31 für Underworld 5 Blood Wars befragt verblüffte Kate Beckinsale 43 in einem Interview mit der indischen Millenium Post mit deutlichen Worten Natürlich ist er so unattraktiv dass es hart ist
25999,20161128,2016-11-28,VfB Stuttgart,"20,000+",VfB Stuttgart gegen 1 FC Nürnberg live Aktueller Spielstand 31,Simon Terodde machte mit seinen zwei Treffern den Unterschied und sorgt dafür dass die drei Punkte in Stuttgart bleiben Der VfB verpasste es in Hälfte zwei den Sack frühzeitig zuzumachen sodass Nürnberg durch Möhwald in der 80 Minute noch der
26000,20161128,2016-11-28,Wer wird Millionär,"20,000+",WWMZockerin geht mit 500 000 Euro nach Hause  Bei der Glühlampe ging,Jutta TegelerMehl 67 aus Eltville hatte Montagabend bei Wer wird Millionär RTL die Chance auf die Million Günther Jauch 60 fragte Welchen Eintrag findet man im Urduden von 1880 nicht A Mikrophon B Dynamit C Batterie D Glühlampe
26001,20161129,2016-11-29,Chapecoense,"200,000+",Der brasilianische Club Chapecoense soll Sonderrechte bekommen,Nach dem Absturz des Flugzeugs mit der Fußballmannschaft AF Chapecoense wollen führende brasilianische Erstligateams Sonderrechte für den Club durchsetzen Mehrere Traditionsclubs wie Corinthians Meister Palmeiras und der frühere PeléClub
26002,20161129,2016-11-29,Duogynon,"10,000+",Risiken und Nebenwirkungen Der Skandal um das Hormonpräparat Duogynon,Auch die Mutter von André Sommer nahm das Hormonpräparat im Jahr 1975 Duogynon ein Medikament der Firma Schering Hoch konzentrierte Hormone als Spritze oder Dragees Es war auf den Markt gekommen als Mittel gegen Menstruationsstörungen
26003,20161129,2016-11-29,Jack The Ripper,"200,000+",Jack The Ripper bei Sat1 mit Sonja Gerhardt Früher war alles Messer,Die Polizei beschuldigt ihn Jack the Ripper zu sein und fünf Frauen auf dem Gewissen zu haben Anna will das nicht glauben wer ist schon gern die Schwester eines Serienmörders Weil sie der Polizei nicht allzu viel zutraut beginnt sie selbst zu
